pathway,beta_FXS,beta_Drug_BAY,beta_Drug_BPN,beta_Drug_BP,beta_FXS_Drug_BAY,beta_FXS_Drug_BPN,beta_FXS_Drug_BP,p_FXS,p_Drug_BAY,p_Drug_BPN,p_Drug_BP,p_FXS_Drug_BAY,p_FXS_Drug_BPN,p_FXS_Drug_BP,combined_p_BAY,combined_p_BPN,combined_p_BP,padj_FXS,Biodomain
GOCC_AZUROPHIL_GRANULE_MEMBRANE,-0.587571288609579,-0.0644347440940881,0.137034430614848,-0.13770833967874,0.0853828991971268,-0.169112041715457,0.0710217971976006,0.0032220765426086,0.226355449811347,0.011731513972645,0.0113455850071054,0.256619603979267,0.0269112614764216,0.344568883088654,1.66719096965478e-06,1.62027365724398e-07,3.18565940848264e-08,0.04520642131890826,unknown
GOCC_CD40_RECEPTOR_COMPLEX,-0.505370159883785,0.0348555991337879,0.0331106321983793,-0.212271250734922,0.088211199957261,-0.174688946049628,0.0906103536498619,8.07541419683798e-08,0.677496904377927,0.692778465934178,0.0133713155868807,0.457410744374304,0.14361847073002,0.445321910953679,4.59583907914083e-06,8.863653733566951e-15,5.65459442514835e-14,4.725014573394312e-05,Immune Response
GOCC_TRANSCRIPTION_FACTOR_AP_1_COMPLEX,-0.589216825011969,0.102738874233308,0.0198266655851569,-0.375482126358738,-0.198412372586153,-0.0622740392877779,0.464951383008249,0.0025902551398806,0.548308411145378,0.907640816434176,0.0311941685130511,0.41296325155294,0.796709463844465,0.0580949257682267,0.0001314039531114,0.0004208599194902,0.0052685011404085,0.04050129723028908,unknown
GOCC_DERLIN_1_RETROTRANSLOCATION_COMPLEX,-0.901427548949924,-0.33539469957293,0.0963296137954815,-0.296993366605704,0.556763446898653,-0.202622495572951,0.113539126418709,0.0002699612659825,0.0012073609764261,0.332876469345469,0.0038197651412589,0.000182461748899,0.151717711687282,0.41908453864421,7.07129042872288e-06,2.8212265703267397e-11,7.765373859791609e-13,0.011346193636213907,unknown
GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,-0.336576457887846,-0.0452277955099739,0.105978909332839,-0.130665904449447,0.135312551989953,-0.140329514524955,0.0497691893540902,0.0019088951043137,0.377051401228626,0.0413009689266753,0.0126349599034116,0.0645929717162235,0.0555493149356304,0.491312684872236,0.001337086394522,1.38376805693291e-06,5.53864512577905e-08,0.034425484997657345,unknown
GOCC_NUCLEAR_RNA_EXPORT_FACTOR_COMPLEX,-0.787346347182553,-0.163463701594062,0.093394835770497,-0.123869165996046,0.280710055835952,-0.0077668350537549,0.0216148044247633,0.0003925051605145,0.129510903792073,0.383308338406804,0.248699374510676,0.0668523421400581,0.958983208707262,0.886198679415891,8.70306941460399e-06,3.20926052038833e-06,3.5515352103359204e-09,0.013872028021941993,unknown
GOCC_PARASPECKLES,0.633964917517113,0.0221540303744665,-0.0139537290454836,-0.0752619606020463,0.0339084370238539,-0.379023061543384,-0.210599937589471,0.0004932269371259,0.804886858856225,0.876336882581736,0.402618165253295,0.789206191807795,0.0039089647870121,0.100557213898764,4.11734135778066e-08,0.0553823336079068,0.0056499834807988,0.015686701757445045,unknown
GOCC_MCM_COMPLEX,1.14421588438527,0.144221938049493,0.0255456011428243,0.118396136256074,-0.258334347119974,-0.441071538945024,-0.21005094700919,0.0002570197078354,0.166601733788567,0.804970233819435,0.254923197573977,0.0812231824518389,0.0036258384902947,0.154497466303738,3.11322421193471e-09,2.76898498954857e-05,1.4068157385846602e-09,0.011066764262730623,unknown
GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE,-0.499098586767636,-0.164993279997161,0.154044709790454,-0.255963489029096,0.324908562583047,-0.147348419775252,0.179203200670147,0.0005271614069896,0.0584286346726243,0.0766869528496339,0.0040066432344134,0.0093285205057675,0.22787213100178,0.143652598996856,0.001920983668774,6.68335065991065e-06,1.38800698874118e-07,0.016297326098043557,unknown
GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE,-0.573215082653412,-0.247105046237037,0.0784355541282743,-0.20118338763204,0.362360328095088,-0.126955443587349,0.0457450887650895,3.98448663505959e-07,0.0045960289991908,0.35371509793297,0.0196451295979418,0.0033721802254319,0.289027431239264,0.701268847947159,2.23711486730135e-07,2.05954775810215e-12,1.73087017381193e-16,0.00015542449348313926,Mitochondrial Metabolism
GOCC_BASAL_CORTEX,0.687859065156223,-0.233036715892369,-0.244917492815907,-0.179304243470528,-0.0485096669062387,-0.163579955513658,-0.0983046506133348,0.0006032607973728,0.120998526495715,0.103534018406965,0.230934614536061,0.81769683953174,0.438037373249618,0.640642141730729,0.0161870047847648,0.09826171917273,0.0151834002768117,0.017460192347238907,unknown
GOCC_PHAGOCYTIC_VESICLE,-0.505381859611727,-0.0336693685351724,0.0662660190973899,-0.111362249197356,0.129065610063956,-0.0795506328540528,0.0400031182535,0.0003573307085219,0.459577601823761,0.148152341813977,0.0167104473564924,0.0481144870424807,0.218501778108801,0.534121452537505,1.91184922338213e-07,4.45208412960571e-11,2.3735916032402e-13,0.013303728966757588,Endolysosome
GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM,-0.242892150949494,-0.0510403814729371,0.0883888100475995,-0.184378441598583,0.0958727802067295,-0.145807360771616,0.0840250298195577,0.0002825390900412,0.359877692428146,0.115337301969661,0.0014755580200137,0.225179066358105,0.0672480505431869,0.287101924674528,0.0007373955079785,3.09089464500588e-07,4.93041859325946e-09,0.011578605822233143,unknown
GOCC_RECYCLING_ENDOSOME_MEMBRANE,-0.303974011252924,-0.167001139761257,0.0426120059599011,-0.254052039876172,0.247377288612877,-0.0892689486038567,0.104834367199813,8.15060287223459e-05,0.0086837874638986,0.491416584483792,0.0001149290337682,0.0061187526281564,0.309227326157562,0.233182293311546,0.0006716196939681,9.6563167364077e-08,5.4620998487386096e-12,0.0056475098322614934,Endolysosome
GOCC_BRCA1_A_COMPLEX,0.741524535998544,0.158661041594138,0.271952162720656,-0.021907878626697,-0.0171417873524922,-0.521939487902889,-0.320060279039646,3.57876788500277e-05,0.204256890648772,0.0316727734058657,0.859929806365166,0.922216854833576,0.0040924027074166,0.0720995572873825,3.3212590828288e-10,0.0004698861721096,0.0044704635759721,0.003167359946625981,unknown
GOCC_HAUS_COMPLEX,0.659438786358443,0.240887845440655,0.202783372065324,-0.0877812951647512,-0.186683486014552,-0.50503279652746,-0.358698445109557,0.0007920611060648,0.0559938752109293,0.106118954969703,0.480347307255433,0.289817939352951,0.0053679322051942,0.0445407388518965,3.9410315114094e-06,0.0209096314146397,0.168509592394814,0.020226431517915488,unknown
GOCC_POST_MRNA_RELEASE_SPLICEOSOMAL_COMPLEX,-0.922050673995852,-0.225122932340889,0.0452535936880162,-0.345398154558965,0.731212545613081,0.12478939193053,0.259079343892653,0.0030734100320417,0.0484818519006287,0.687003941894769,0.0030301492198138,2.0377770099044e-05,0.43294326953905,0.106435468116682,0.040922136302488,0.0002191249409725,7.20260479191487e-07,0.044099665473383086,RNA Spliceosome
GOCC_TRANSLOCON_COMPLEX,-1.08051733243328,-0.176784878641811,0.0400444896481254,-0.478152223372475,0.530661539844751,0.0208443112064173,0.336225291178516,0.0004548729395432,0.108508014038129,0.713396043717597,4.40996080314248e-05,0.0010065784005622,0.892408128454692,0.0323445930697858,6.13871098810541e-05,1.87410043116199e-08,1.5647394216571498e-11,0.015160512023003109,unknown
GOCC_ELASTIC_FIBER,-1.13176287326929,0.094848328463543,0.0722612580143308,0.12493967979598,-0.178715057800803,-0.0109870418436972,0.0195335225054063,0.0008772235296251,0.118327969841939,0.232092973849563,0.0411214915541607,0.0389342879883785,0.897167174896505,0.818295124265492,2.87468195858102e-14,2.14238090030946e-11,6.59292847038752e-10,0.02175647929187699,Structural Stabilization
GOCC_RAGULATOR_COMPLEX,-1.03956363894238,-0.303425486890381,0.205213886177122,-0.539608259846728,0.757164009363159,-0.0025337323710124,0.525654657468577,2.0884111881539e-05,0.0541534080234581,0.1890823855621,0.0009034349350849,0.0009831269881799,0.990785263954539,0.0192244415899169,0.0012233399850838,3.85474877033369e-06,6.0726581407440105e-09,0.002291161107670508,unknown
GOCC_ER_MEMBRANE_INSERTION_COMPLEX,-0.707717758006736,-0.178291553451707,0.136341259069753,-0.432689523066495,0.455522390307957,-0.0195016901447216,0.174143579222725,0.0029780316430392,0.119087812210667,0.23134225896167,0.0003014536255794,0.0058749591675186,0.903072484133489,0.279167342514933,0.012559595965017,0.0006125673516888,2.112555563542e-08,0.04332719794926374,unknown
GOCC_EMC_COMPLEX,-0.725846765836689,-0.242565794319718,0.126800935553383,-0.428088929506916,0.723754776980695,0.0675015292847348,0.372169643016126,1.44191828216612e-05,0.0538027196713932,0.307941080751306,0.0009654096964645,0.0001064285540773,0.700072456852846,0.0369289458423223,0.0690205606876999,7.801668785057e-05,6.24547151654336e-09,0.001919185943419049,unknown
GOCC_BOX_H_ACA_RNP_COMPLEX,-0.517999951538536,-0.276709645296557,0.169534813960374,-0.270825647996492,0.487917981340127,-0.129736970562918,0.210858892452781,0.0007832562576763,0.025981104450757,0.167016085264392,0.0291828179045521,0.0060392628659011,0.452059274692922,0.223420558230873,0.0219997724508431,0.0003569165625415,1.59714023192351e-05,0.020071179819578566,unknown
GOCC_BOX_H_ACA_TELOMERASE_RNP_COMPLEX,-0.839147555774312,-0.233082074562408,0.293839886511508,-0.332364837637054,0.498689172048698,-0.192152266381184,0.345001063352217,0.0003552179186367,0.0970258267915904,0.0376918614938477,0.0193270235198332,0.0133288167341705,0.32968971689994,0.0827481789431563,0.0011265107039586,2.81817136451492e-05,2.68749950410733e-06,0.013303728966757588,unknown
GOCC_TETRASPANIN_ENRICHED_MICRODOMAIN,-0.371845869588719,-0.186398943373164,0.0508807010129119,-0.0523834962151438,0.255445747683331,-0.0677196493519752,-0.0624113635718693,0.0001042623672823,0.0226646805423841,0.525537352426042,0.513422963698566,0.0270128494150883,0.55012590094833,0.581733612508452,0.000284614669647,3.18957324303015e-06,5.470860935453151e-09,0.006436715522501848,Lipid Metabolism
GOCC_CYTOPLASMIC_SIDE_OF_APICAL_PLASMA_MEMBRANE,-0.902197893967011,0.116178367150731,0.113523368919776,-0.0660853721887417,-0.0697701535304147,-0.0057253138444367,-0.059476222485727,4.79544142790571e-05,0.0745600375353203,0.0812560335396767,0.306081730123592,0.443947065169774,0.949787137839731,0.513734475841902,1.38152992998205e-15,1.22411859263276e-13,8.63151018110281e-22,0.0037818575830091917,Structural Stabilization
GOCC_SYNAPTONEMAL_STRUCTURE,0.330163322650319,0.191394780205254,0.109570726299908,0.111419297728246,-0.255300787244222,-0.151786133314116,-0.132437983845606,0.0006729502272706,0.0012258948204283,0.0567136403722514,0.0527849564876031,0.002189465056585,0.061810011172521,0.102004868970545,0.000284186962421,8.67427099601614e-05,2.51006765501033e-05,0.01849769244408191,Synapse
GOCC_POSTSYNAPTIC_CYTOSOL,0.229231933671865,-0.166529468494194,0.159991156779625,-0.182640932839103,0.215106783623083,-0.213986230630983,0.0883427807179036,0.002919605973351,0.0280083867575553,0.0345220926562806,0.0163607700418738,0.0441113290006156,0.0451912844877226,0.40216085570474,0.0001763528561802,0.017988194075576,0.0684956744706145,0.04300600015571012,Synapse
GOCC_NUCLEOLAR_EXOSOME_RNASE_COMPLEX,0.508294456779396,0.13676835376783,0.136727643838831,-0.238258169978327,0.111226513632313,-0.249643360738833,-0.0903283154848976,0.0029616370285331,0.24346529248868,0.243604038634989,0.0445342079433383,0.500764248076346,0.13367146288978,0.58428371820029,1.23266211171816e-07,0.0056956471728861,0.208875658495365,0.04320216230541636,unknown
GOCC_CHAPERONE_COMPLEX,-0.39791353251482,-0.13274207759981,0.22522693849404,-0.442634639703967,0.381251326492435,-0.227068059290927,0.29587324563171,0.0036210267345438,0.24882153960947,0.0527726103237125,0.0002595040896398,0.0212797466694749,0.164121468109897,0.0714042425722845,0.227927785123484,0.0012549941596409,1.10464758571508e-05,0.04860628755257794,Proteostasis
GOCC_CENTRIOLAR_SUBDISTAL_APPENDAGE,0.740606662948663,0.0740289543321261,0.0797586700218132,0.0193822413908661,-0.118461515282293,-0.3749973882365,-0.18250605880103,0.0001419907656688,0.415529124007772,0.380579198567504,0.830759537649123,0.357275861551491,0.0046983754211103,0.158115371442062,3.47261585663773e-08,0.000417705149662,4.75356679747177e-06,0.007788785125123967,unknown
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX,-0.699123687518608,-0.146642860330075,0.0818852339934778,-0.29465595730002,0.336141296362149,-0.0911092333995939,0.154045645166158,0.0015493021595249,0.0908357388124926,0.341063431643197,0.0010214033652224,0.0071387146850603,0.453176404326155,0.206658009819705,0.0003730194827417,7.57322491186573e-07,4.53308863774104e-09,0.030950206915228876,Proteostasis
GOCC_PEPTIDASE_COMPLEX,-0.394207986580951,-0.208115697347941,0.125003880786092,-0.438304121453389,0.460459869484172,-0.156588750684247,0.284195919453131,0.0009774147921975,0.0335046450579781,0.196199883413005,2.37532314436178e-05,0.0011876614847464,0.251572655692827,0.0398378147454679,0.176273678110525,4.9310053218478e-05,1.72442942294247e-07,0.02328989274077844,unknown
GOCC_ENDOPEPTIDASE_COMPLEX,-0.518074200310974,-0.180813744350248,0.159108018850939,-0.412489039480495,0.475276223072876,-0.118764951179727,0.30952053905263,0.0003761026989194,0.0622667914728138,0.099781473947543,5.67164052057639e-05,0.0008022233020511,0.381096122583129,0.0249659723934289,0.051922753032304,3.28518915253004e-05,6.72027861436725e-08,0.01351915912975809,unknown
GOCC_MITOTIC_SPINDLE_MIDZONE,0.640034345853132,0.325318427577885,0.169154388725296,0.191697581153152,-0.165065323096523,-0.373983227394149,-0.388562006631569,0.0026671954718339,0.0008743120737682,0.0734854618751769,0.0433026710162227,0.213624685061583,0.0060176385271643,0.0044127072912923,7.27529301848033e-08,0.0034113965709217,0.002867528748335,0.04099637219633916,Cell Cycle
GOMF_DNA_SECONDARY_STRUCTURE_BINDING,0.719549458808457,0.0259855815737733,0.0293207346039896,-0.0377439356575081,-0.0380818271354435,-0.325218180521402,-0.22537482163263,0.0001374455963533,0.761573768135651,0.732109432111007,0.659560570738179,0.753210558753009,0.0090600577864627,0.0664678901009331,4.39122569164322e-09,0.0004406795418183,0.0001528701393926,0.007618826425226082,Epigenetic
GOMF_FOUR_WAY_JUNCTION_DNA_BINDING,0.763692462004328,0.113542720863428,0.14824261637824,-0.0478839464093462,-0.0097121414039452,-0.447238470014852,-0.259886728352742,5.95262568326136e-07,0.278527115256491,0.158551160911227,0.646340416300744,0.947484836071437,0.0034452746954765,0.08182720047657,2.3454552234028902e-14,4.36723276424709e-05,6.07282374621802e-05,0.00021618294377968498,DNA Repair
GOMF_ADENYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,-0.553418057788965,-0.0902254108804607,0.239904771309604,-0.36652116714717,0.404285248980933,-0.133682313223093,0.420004185944081,0.0017301888741473,0.404498532428067,0.0293400902518316,0.0011655006141539,0.0100067998245446,0.382599806783253,0.0075835159872802,0.0860285765332228,0.0013394762103857,0.0003362476694402,0.03265653982530352,unknown
GOMF_MRNA_REGULATORY_ELEMENT_BINDING_TRANSLATION_REPRESSOR_ACTIVITY,0.299040181475895,-0.0746978863771762,0.0963165377613771,-0.0579510071629093,0.0762725952662465,-0.252694475497749,0.0384872403450013,0.0004625023353026,0.3275258752335,0.207975973522683,0.446769202744933,0.478765441139924,0.0214726494390619,0.720369646335717,0.0001026676603556,0.0652827152624354,0.0003034178136911,0.015342330636416908,Proteostasis
GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING,-0.626401307197721,-0.324346878399935,0.0922871771075683,-0.409492083483652,0.608168246845502,-0.0868442466971028,0.295529132195545,8.72702264798726e-06,0.0036592873466332,0.39285760605974,0.0003202483798145,0.0001702843215897,0.569002418313699,0.0559981690944152,0.0028234167855034,6.19719109288576e-08,1.0900729935296701e-10,0.0013320725004145192,unknown
GOMF_TFIIB_CLASS_TRANSCRIPTION_FACTOR_BINDING,-0.708292062655877,-0.0361202086578682,-0.0451713194271932,-0.0078114932721157,0.146773053046588,0.0303602902711165,0.011385921188834,3.21424561766006e-05,0.740902953158879,0.679307551244433,0.942967515327172,0.343668532633076,0.844153036617385,0.941221598640232,2.90904626110712e-06,1.5223742149796e-08,3.48507067616352e-08,0.0029695118285259434,unknown
GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING,-0.348923714068249,-0.317608334670355,0.0548570135496435,-0.366132696791252,0.536010266452743,-0.144365735960255,0.13655824772113,0.0014601306254537,0.0035466636380099,0.602791666403348,0.0008784816283059,0.000595185138441,0.33411470911072,0.360729791562797,0.213374651020884,2.91727849884306e-05,3.4846911307099e-08,0.029612730237238257,unknown
GOMF_TRANSCRIPTION_COREGULATOR_BINDING,-0.253034481881726,-0.0751647742178557,0.113115525873545,-0.194066591126495,0.155994979449622,-0.205455229251722,0.0742148967076008,0.0005272394161523,0.222793467866231,0.0686732804054994,0.0023267273827761,0.0756470260001768,0.0204560362429638,0.393171322123642,0.0078124631700658,9.55159190667859e-08,8.409557492350341e-09,0.016297326098043557,unknown
GOMF_N_ACETYLGLUCOSAMINE_6_O_SULFOTRANSFERASE_ACTIVITY,-0.626508995577648,0.0010076075765827,-0.0471603355221811,-0.180792218507792,-0.0071827368530758,0.113940956685837,0.380126187936869,0.0019611852114371,0.991710399866524,0.627109519839528,0.0660868062441791,0.958234118740926,0.407461997349005,0.0071886748454631,1.21761530171119e-05,0.0001088398349948,0.0031418295346563,0.035106554910278004,unknown
GOMF_LIPOPOLYSACCHARIDE_BINDING,-0.295263731731026,0.0310811750048789,0.0588220328317111,-0.0339387857987789,0.0026603265709606,0.0322003874025165,0.0819510143941249,0.0011992383417682,0.60554868040293,0.329772719891375,0.572891564723644,0.975037153481419,0.705042472871521,0.336952101533579,0.0003925534808294,0.0056302214070902,0.0008034760569698,0.026534408015761936,Immune Response
GOMF_ALPHA_N_ACETYLGALACTOSAMINIDE_ALPHA_2_6_SIALYLTRANSFERASE_ACTIVITY,-0.70412853882789,-0.0464629197074875,-0.0754231123661941,0.222265781282665,0.080001673903523,0.233585811039672,-0.0646319145953361,0.000716148245298,0.699273387223267,0.531025066512563,0.0682451366122266,0.63821958628752,0.172752417411173,0.703960250783964,1.88838340273388e-05,0.0004963499635116,0.0004901325320975,0.01900069586730311,unknown
GOMF_ATPASE_ACTIVATOR_ACTIVITY,-0.614794327970226,-0.0292253165703664,0.131710664285328,-0.265367530482308,0.154109871862544,-0.105379015078434,0.239725367317644,1.83072280562172e-05,0.719477348172455,0.109134814042711,0.0017492652919052,0.183524862102117,0.361233331061077,0.0405856584076762,8.39853561755095e-07,3.2829333397036604e-09,1.19974770637779e-10,0.002095779629218256,unknown
GOMF_DNA_HELICASE_ACTIVITY,0.589781408890491,0.0105062371564986,-0.0330485363404501,-0.0661973768431497,0.0076320240366128,-0.359064598986519,-0.244335366430782,0.0005637517381325,0.916873983559643,0.742774810968822,0.511524037783636,0.957242823072525,0.0139437542674157,0.0899286592364009,2.55669665196885e-06,0.126168844110642,0.0307274808577842,0.016772410468959015,unknown
GOMF_MINOR_GROOVE_OF_ADENINE_THYMINE_RICH_DNA_BINDING,0.661314541512272,-0.272244219602676,-0.197044435342179,-0.149171675532997,0.0725060035877201,-0.179220281734289,-0.0462885255808804,0.002274010374876,0.0010997394134742,0.0158777387566036,0.0650954687828603,0.520855900117349,0.11566550066695,0.681588943886497,0.0010011151747461,0.042164275438929,0.0008978950945581,0.03789537542435764,unknown
GOMF_TELOMERASE_ACTIVITY,-0.651563606228598,-0.271895239545933,-0.0606444196308637,-0.46852503109549,0.413147830643824,0.0628372561025877,0.322576487618729,1.56175696096027e-06,0.0184802116390946,0.591072810160005,9.84028337444299e-05,0.0116523796727314,0.693674166856007,0.0466169668129917,7.50173546562132e-06,1.20200739291624e-08,2.56587116153334e-12,0.0003916291503055611,unknown
GOMF_TRANSLATION_ELONGATION_FACTOR_ACTIVITY,-0.645548654369759,-0.194346362552933,0.244046510832856,-0.399337745019062,0.493962738586787,-0.141656434256069,0.374929932217579,0.0001475447649558,0.0872373354253623,0.0329446045956185,0.0007048202880378,0.002741943233602,0.373798104547727,0.0209339624943292,0.0090886627354703,4.2035153869974e-05,4.36769689590293e-07,0.007928272778135131,Proteostasis
GOMF_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY,-0.589060549569536,0.0080701416606773,0.0567067812522849,-0.137775465116745,0.099247599924722,-0.0568043070946513,-0.0034623854740185,0.0026266877583593,0.908445586205089,0.420292101345148,0.0532708606562391,0.319278708347672,0.567577872338619,0.972167723632618,0.0001405267250346,3.22180389111972e-06,7.85281278797087e-09,0.04074267374232717,unknown
GOMF_G_PROTEIN_ACTIVITY,-0.491371766556046,-0.154549730592042,0.0695631421602801,-0.531691055389771,0.33652995005412,-0.0123720724882226,0.589187768952455,0.0007216367591076,0.139699136513727,0.503093842690947,3.05544139202612e-06,0.0246672581940068,0.93276232721744,0.000156986776588,0.0103466354454602,0.0003204386688109,0.0003235730328769,0.01900069586730311,unknown
GOMF_RNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,-0.651563606228598,-0.271895239545933,-0.0606444196308637,-0.46852503109549,0.413147830643824,0.0628372561025877,0.322576487618729,1.56175696096027e-06,0.0184802116390946,0.591072810160005,9.84028337444299e-05,0.0116523796727314,0.693674166856007,0.0466169668129917,7.50173546562132e-06,1.20200739291624e-08,2.56587116153334e-12,0.0003916291503055611,Cell Cycle
GOMF_ADENYLATE_KINASE_ACTIVITY,-0.5352026231307,-0.0112464341202417,0.175508423424987,-0.0600956282377177,0.0343601934534028,-0.177619127841327,-0.0704865968479827,0.0034753796280596,0.904125520026383,0.0639062305346852,0.520509521372278,0.794740153932027,0.181815246216805,0.593889324403205,0.0001868348148471,8.84682800293087e-05,1.18851013949853e-06,0.04736214600741498,unknown
GOMF_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_ACTIVITY,0.59454978056703,0.008739561833617,0.0023693274520211,0.159717200945471,-0.16137450076396,-0.119101151539984,-0.169165092290916,0.0008802225267554,0.888850268145184,0.969773707299281,0.0128363227751183,0.0718330466291224,0.18129143046527,0.0594843632798311,4.26754213786654e-05,9.64473342135255e-06,6.00922436159843e-08,0.02175647929187699,unknown
GOMF_ATP_DEPENDENT_PEPTIDASE_ACTIVITY,-0.851148839193334,-0.0465569900223646,0.202232816546291,-0.323968568311974,0.344941750994178,-0.191569344183757,0.157369018005477,0.0025277554563519,0.728227576998828,0.134654019500174,0.018138863983448,0.0723724498096264,0.313822713812079,0.407355159025086,0.0063848745723628,3.36939698019268e-05,5.12535607705457e-07,0.040227604536012845,unknown
GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_5_PHOSPHATASE_ACTIVITY,-0.433599459554751,-0.110626779968689,0.0639309537732706,-0.318297191894437,0.0259615163728179,-0.217657331721049,0.101549225189056,0.0018154302608719,0.206319545589868,0.463204688219604,0.0005077883763103,0.83282316004807,0.0805705221488595,0.410246415992712,3.00588269907199e-06,1.20476314107598e-07,4.6092055618350805e-09,0.03345835036744045,Lipid Metabolism
GOMF_DNA_ENDONUCLEASE_ACTIVITY,0.471756097640684,0.139848505329502,0.106874063625571,0.0120938969463952,-0.0789620343842685,-0.293050847694944,-0.130285904941351,0.0005548831699799,0.109140784773954,0.21877984760805,0.888629727963381,0.518638031691294,0.0190521511818399,0.288328164295496,6.08500511427592e-07,0.0074815750632033,0.000928542690738,0.01662701229175351,unknown
GOMF_BETA_N_ACETYLHEXOSAMINIDASE_ACTIVITY,-0.587790170363235,0.0627226030283767,0.0729942435861497,-0.290496950838601,-0.0560329113541487,-0.27814442902548,-0.112851912617106,0.0023150371797134,0.42638921226661,0.355083169466312,0.0004566866304809,0.614796472182275,0.01474498601019,0.312364283833348,7.89713488030205e-06,1.08250628165273e-09,2.52401242057987e-14,0.03825282806578849,unknown
GOMF_PHOSPHOLIPASE_D_ACTIVITY,-0.681922199571255,0.160788997075144,0.165991409502877,0.155876824318265,-0.0281479023027318,0.006687121426118,0.036944394749091,0.0036275431037853,0.0849629552167303,0.0755856210831444,0.0946831555530157,0.829085887143033,0.959090564837495,0.776949303161268,0.000570643525044,0.0014027996025592,0.0021568737888772,0.04860628755257794,Lipid Metabolism
GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY,-0.611840559078409,0.18062073767819,0.159615258173425,-0.147802224983678,-0.0047472447441168,-0.0505816196704401,0.145488515641401,0.0027712794861313,0.0110342631261418,0.0238797705712482,0.0358952504435012,0.961282271294771,0.605389924835634,0.140424736697421,0.0007846753141727,0.0001075059156599,2.23773547501163e-06,0.04199584970925877,Cell Cycle
GOMF_COMPLEMENT_RECEPTOR_ACTIVITY,-0.41772686313616,0.0446202969150935,-0.091150242724504,0.139831022283904,-0.0457592431300578,0.44869416003123,0.198345505624007,0.0005155274231888,0.697279298082095,0.427692279724933,0.225239257717142,0.777819210518485,0.0071600549758664,0.223863789438888,0.0002443518922896,0.598168275044694,0.486027294155768,0.016111379290873713,Immune Response
GOMF_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_ACTIVITY,0.6200846479748,0.22899456820235,0.0757626421535011,0.280805034475821,-0.363923774667342,-0.142407839546906,-0.276994922448702,0.0002189561484872,0.0191933923255684,0.4290264252205,0.0045105305099451,0.0088886914808564,0.294156389579281,0.0438923668078382,7.13326067971794e-05,5.87569238241606e-06,3.26265152098463e-07,0.010105661818559984,unknown
GOMF_SIGNAL_RECOGNITION_PARTICLE_BINDING,-0.70524661724805,-0.330895539453862,0.0927700263552397,-0.479654730242669,0.623121915862615,-0.0947799522536105,0.305354944708317,0.0007619688961737,0.0144620619516207,0.482828726085892,0.0005495899422985,0.0013852014561443,0.611824500039325,0.105503319479759,0.0120514438083395,1.71404527441682e-05,8.96632066290952e-08,0.019654281028921024,Proteostasis
GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY,0.392675723222622,0.0738999947424511,0.350744381827296,-0.0569977813676522,-0.0426248957219997,-0.446169628611532,0.0215213911738966,0.0002907317664614,0.453176719992531,0.0006804227804276,0.562511851331268,0.759189297740086,0.0020500978876744,0.876962507236177,1.68495589744616e-05,0.0025526751495465,0.000288409494586,0.011686973146455972,unknown
GOMF_SNAP_RECEPTOR_ACTIVITY,-0.410620655734168,-0.0370983789400843,0.192738840333726,-0.293066348266285,0.237530115677439,-0.148602420311352,0.211196702013963,5.89920544947826e-06,0.656846586037756,0.0236011282330245,0.0007855236051807,0.0474850727268624,0.210720554311526,0.0770868359315767,0.0114411499688265,1.03645522594387e-05,3.11366002493251e-09,0.0009558527968293084,unknown
GOMF_STEROID_BINDING,-0.358103339191271,-0.0681059005207159,-0.0567880641967241,-0.0551850401368961,0.127537697959622,0.031393841164827,-0.0004735864529497,0.0022414469540711,0.0218365101685422,0.0542568939503702,0.0612017699920486,0.0027974209224644,0.445825440252963,0.990801353699065,6.34689819498719e-06,6.765004833169e-09,3.99788792771196e-10,0.03772424144008785,Lipid Metabolism
GOMF_VITAMIN_D_BINDING,0.465046514888952,-0.0445131405007181,-0.0634543406006928,0.205370331589232,0.193835793892367,0.2125714966786,-0.270673405679286,0.002218764208666,0.653597255005395,0.522709286655308,0.0417202823060222,0.170035361669281,0.133009888464431,0.0571721525810359,7.30293642670568e-07,7.3653960716937e-07,0.001269498938222,0.03762966931669937,unknown
