"pathway","rescue","side_effect","beta_FXS","beta_Drug_BAY","beta_Drug_BPN","beta_Drug_BP","beta_FXS_Drug_BAY","beta_FXS_Drug_BPN","beta_FXS_Drug_BP","p_FXS","p_Drug_BAY","p_Drug_BPN","p_Drug_BP","p_FXS_Drug_BAY","p_FXS_Drug_BPN","p_FXS_Drug_BP","combined_p_BAY","combined_p_BPN","combined_p_BP"
"GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY","Full Rescue","No Side Effect",0.457028940673334,-0.110649182795412,-0.0249311798621019,0.00593944272175704,0.0304862939395192,-0.40750951005186,-0.318606047671679,0.0107413663160173,0.340757436786704,0.829431284758408,0.959060715469339,0.852221774940691,0.0151391355502004,0.0552180941492988,0.0128823369918981,0.871099374447485,0.34075601193911
"GOMF_DYNACTIN_BINDING","Full Rescue","No Side Effect",0.535107681933334,-0.130889375663012,0.0318904026213098,-0.329283633049356,-0.169909695708159,-0.520950630773473,-0.157628634103163,0.00308392219164713,0.378008039804327,0.82941641494804,0.0291973741232185,0.418161020991786,0.0151880877616228,0.452421693383593,0.148591275681903,0.776498476515359,0.766369290369013
"GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION","Full Rescue","No Side Effect",-0.274192717001404,-0.173317194340515,-0.104865462094386,-0.169167702617795,0.241012099664565,0.326544263748781,0.143319703159565,0.0206223843481283,0.0659165167969938,0.261567958619402,0.0724711974003744,0.0704356253085139,0.0153439416987605,0.277766302762506,0.0559469241698191,0.626899436515571,0.00548075716051991
"GOBP_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS","Partial Rescue","No Side Effect",0.396604188168673,0.128647578491466,0.135142316249435,-0.00309397922094079,-0.260314993711613,-0.242501109683068,-0.0108631377222351,0.0303954183826849,0.0677594611062315,0.0553526533031623,0.964464655120073,0.00996495964227592,0.0159841346439983,0.911930878300929,0.0591609638479515,0.0393859366116448,0.00642276470223289
"GOMF_EPINEPHRINE_BINDING","Full Rescue","No Side Effect",-0.562954632306437,0.0994834836000277,-0.0974682288822916,-0.0932345029244409,-0.118967815660748,0.405657239866566,0.340774093986458,0.00718532795428969,0.393248329075503,0.402846049298231,0.423472728706275,0.469957033795712,0.0159841489562074,0.0415316752944663,0.000450099612183568,0.124833234992278,0.0574104712979893
"GOBP_CELL_CYCLE_DNA_REPLICATION","Partial Rescue","No Side Effect",0.610549944127798,0.0714046176433034,0.00862354921361937,-0.0281932729626075,-0.0165352186533608,-0.293393739842217,-0.226282679434977,0.000470819491270247,0.396927497286928,0.918271493967859,0.737378269070385,0.889355746532619,0.0160038260614499,0.0606624805556706,2.35413935834363e-08,0.00626244005737152,0.00280881262289961
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION","Partial Rescue","No Side Effect",-0.454786520941082,-0.0204763589397335,-0.0782181632727781,-0.00205596441434647,-0.010712297255756,0.16493482879402,0.0738185412704537,0.00161144810191413,0.665928123312282,0.102657216639698,0.965395829567933,0.873022178952667,0.0163199528121615,0.273122627681306,3.04500383629293e-08,2.72846310134287e-05,1.26856686651078e-05
"GOBP_FOLLICLE_STIMULATING_HORMONE_SECRETION","Partial Rescue","No Side Effect",-0.76156983663834,0.0609417100494178,-0.106108329152048,-0.120596063170375,-0.11618776733468,0.324124141734278,0.253060820795038,0.00410826780312626,0.514277305692296,0.257850942778709,0.199148599646637,0.379964336812857,0.0164797245473557,0.0587900255437813,2.98550871850173e-06,0.00187797316685438,0.000320434518420192
"GOBP_GAMMA_DELTA_T_CELL_DIFFERENTIATION","Full Rescue","No Side Effect",0.240789508445164,0.0979009649637584,0.0112763709316582,0.00311400746398414,-0.221739859274416,-0.284547722763304,-0.140558094082015,0.049152941076499,0.234746911761137,0.890505509809943,0.969672272396364,0.059317076620022,0.0165046570739821,0.22779061574205,0.284927246938351,0.766472864104083,0.34469993080048
"GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION","Full Rescue","No Side Effect",0.343539562538148,0.103458166006745,0.0694662290002417,0.0496203270990449,-0.0672698225462078,-0.253285447193445,-0.200603350439467,0.00669504339174989,0.159495120964584,0.342687657304446,0.497114165407321,0.515021031321115,0.0165420305058994,0.0554854719316355,0.000183410079560714,0.115611889467428,0.0578354608226419
"GOCC_MICROTUBULE_END","Full Rescue","No Side Effect",0.442185626898075,-0.110143961104561,0.147820786969492,-0.167285629408952,0.059801124065224,-0.369871066693624,-0.0837064220392807,0.00826666689342761,0.305707948089383,0.170731417633073,0.121896015249066,0.693056702900808,0.0170868384119577,0.580846453833945,0.00516567342949912,0.11616654872979,0.172404998267106
"GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT","Full Rescue","No Side Effect",0.282397989542715,0.110857337173786,0.0564824279737552,-0.197511958881935,-0.288853452781268,-0.26519576128204,0.0416184655007219,0.00920286590075442,0.152712019397975,0.463411553574073,0.0123276907920035,0.00978145626961342,0.0172181111581536,0.701968736733033,0.268033865862809,0.434377916979676,0.179567173251742
"GOBP_POSITIVE_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION","Partial Rescue","No Side Effect",0.797264443409973,0.0824792340726932,0.00763231227684941,-0.0311174293453405,0.0323148646338029,-0.280246660585274,-0.233129469290484,0.0149921644288583,0.312442824145002,0.925212611667315,0.702096215379143,0.778748690566525,0.017329472156604,0.0461725892782225,3.03225561241138e-05,0.0164250057148238,0.0147851951593013
"GOBP_DETECTION_OF_BIOTIC_STIMULUS","Full Rescue","No Side Effect",-0.351410184083787,0.0380740911871274,0.00281421090525441,0.0668029910738848,0.0399125291685346,0.18881592533056,-0.034385531818162,0.00729904632829103,0.488626651445663,0.959096270453181,0.226280306026769,0.607408082541377,0.0175086201192407,0.657941970070407,0.00378954853856819,0.0906756015450578,0.000730996664436162
"GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT","Full Rescue","No Side Effect",0.519207675455802,-0.218439871330839,0.233184098117906,-0.138387228712799,0.145999119928777,-0.419590183480392,0.0199742036857902,0.0310509958206292,0.0780692033146117,0.0604380476843541,0.26060103490821,0.4002348230096,0.0178877859576214,0.908111214799545,0.0236878320540342,0.091968494678037,0.0424196600729064
"GOMF_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY","Full Rescue","No Side Effect",0.573068435525194,-0.00546126353588276,0.211343196120903,-0.197959329330349,0.10623068043466,-0.409651201866097,-0.132074935408636,0.0196667093746779,0.963723195804913,0.0822378892447646,0.103040586140648,0.532260873572225,0.0184520785656584,0.437859387624073,0.000552892082041852,0.0547544326743086,0.212888495809798
"GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_METHYLATION","Partial Rescue","No Side Effect",0.506127727773586,0.0536840362424603,0.0919343501495633,0.032401935904868,0.054250466939782,-0.334056846236732,-0.09904127954549,0.00210276508909385,0.584050491196822,0.349635130498695,0.740868098919842,0.695464187955928,0.0184714909806757,0.475489099338158,1.97083679027711e-06,0.0408620693295914,0.000663627561315111
"GOMF_MISMATCHED_DNA_BINDING","Partial Rescue","No Side Effect",0.554814746802921,-0.114398444938376,0.0726787103610716,-0.0844498088401618,0.138943328062239,-0.356334772200506,-0.384807727521523,3.81840411758314e-05,0.275921653575845,0.487528573170444,0.420175585906013,0.348796303273974,0.0184832310985937,0.0112587638901896,2.37841130346138e-07,0.0155917291397949,0.445437241985813
"GOBP_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY","Full Rescue","No Side Effect",-0.309457577979269,0.0438374359090714,-0.115577828889651,-0.0827188963470199,-0.0782016347885672,0.376115667197031,0.19901925668999,0.0295937628297654,0.691361929878972,0.297118219193949,0.45453908104964,0.616657498663826,0.0185555732638208,0.205245134321558,0.00830018715691049,0.707237004763522,0.138096264542036
"GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE","Full Rescue","No Side Effect",-0.457312070945102,-0.097327491495334,0.0310320769731245,-0.142833503149064,0.288833073776994,0.25769088531875,0.229193235445101,0.0154470363684124,0.20144646897343,0.681939884762901,0.0628451553741015,0.00875059718003996,0.0186533257629538,0.0355372129239132,0.0581010312721223,0.229413118525161,0.00818069221606314
"GOBP_ADHERENS_JUNCTION_ASSEMBLY","Full Rescue","No Side Effect",0.390270455000408,-0.0553059709571576,0.0877399376500719,0.0815250961676388,-0.144957216066766,-0.430663736291997,-0.208235818162756,0.0492949418749512,0.662445160293426,0.489119493659677,0.520295264470926,0.419386775356453,0.0187696372917067,0.247420430968831,0.278634764365813,0.787188618765468,0.132896862531857
"GOBP_MAINTENANCE_OF_SISTER_CHROMATID_COHESION","Full Rescue","No Side Effect",0.432328596146686,0.000202904805648097,0.113317380586065,0.117527701312203,0.0771461596026184,-0.469385029898068,-0.445285976374213,0.0295580116725731,0.9988287091843,0.413618813649528,0.396583593971092,0.693278103553718,0.0189725861097286,0.0257057199244979,0.00392120145467133,0.666042634660909,0.553986145956475
"GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION","Full Rescue","No Side Effect",0.457962690833388,-0.0531945702592896,0.197234903816737,-0.334116237511885,-0.0240895363819253,-0.38005576753959,0.141566167941871,0.0227704185695476,0.634904205091859,0.0818717523133267,0.0039530662000672,0.87904482006306,0.0189798208130829,0.372704500675259,0.0223621371828952,0.0987559675443526,0.111264021169061
"GOMF_DNA_ENDONUCLEASE_ACTIVITY","Partial Rescue","No Side Effect",0.471756097640684,0.139848505329502,0.106874063625571,0.0120938969463952,-0.0789620343842685,-0.293050847694944,-0.130285904941351,0.00055488316997992,0.109140784773954,0.21877984760805,0.888629727963381,0.518638031691294,0.0190521511818399,0.288328164295496,6.08500511427592e-07,0.0074815750632033,0.000928542690738075
"GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS","Full Rescue","No Side Effect",0.226183844925353,-0.0115341800343152,0.0568411243749727,-0.0961262402603483,0.0287231447362123,-0.271376271135885,-0.179379320440974,0.0446496111460428,0.885956251250304,0.480572463159932,0.234707905840926,0.800650807293822,0.0196971263671936,0.118466904996892,0.0169842178783471,0.909037427652132,0.628558153846039
"GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING","Full Rescue","No Side Effect",0.483528423255701,0.192843098626638,0.132154423288153,0.077296105250877,-0.0923059571853981,-0.350339094335655,-0.427061874823691,0.00672305458733954,0.0670495709886883,0.206104464278992,0.457618781109543,0.530248458340603,0.0197099298476104,0.00491430133460869,4.71078726112526e-05,0.0644856566900991,0.351334615249458
"GOBP_POSITIVE_REGULATION_OF_GONADOTROPIN_SECRETION","Partial Rescue","No Side Effect",-0.874966759751159,0.0235430036480956,-0.0568495890434111,-0.149600033972711,0.00705666479185303,0.309192213589015,0.313567643587793,0.0032918100790722,0.797324255030696,0.535718848929329,0.106419282545551,0.956581231344099,0.0197348122091644,0.0181347986370858,5.0933955947202e-06,0.000770599713740014,0.000122779952129386
"GOCC_DNA_REPLICATION_FACTOR_C_COMPLEX","Full Rescue","No Side Effect",0.696564561185929,0.17934583438542,0.0709490766215339,-0.139862082009435,-0.149498539270941,-0.491200700124633,-0.218119417860532,0.0170177932244827,0.221106232659863,0.626524310740921,0.338792239392478,0.468957101783022,0.0197790159424188,0.291893503958777,0.00170803718377479,0.232800075869062,0.143721382989895
"GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS","Partial Rescue","No Side Effect",-0.3519845707142,0.0287300423529588,-0.116661927471707,-0.0240567778400049,0.0262499437407696,0.211280237539733,0.0999577606795244,0.0182788051721804,0.648502858201134,0.0677379367706054,0.70261385150199,0.768257890351055,0.0203871263222225,0.264180732725068,0.0088469116067024,0.0232971462437065,0.0149532996290417
"GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY","Partial Rescue","No Side Effect",-0.454239861647321,-0.175960755365784,-0.0613009287272356,-0.124982671231351,0.0613095657225364,0.193611202426198,0.00417205065262818,0.00650888593257479,0.00330087650921217,0.290573766144773,0.033664742102042,0.453754997351485,0.0204413707045768,0.959245901561516,4.40999162398897e-07,0.00426398883601592,3.30739428826688e-07
"GOBP_REGULATION_OF_DNA_PRIMASE_ACTIVITY","Partial Rescue","No Side Effect",1.15033899108516,0.146924984856078,-0.0513709762141087,0.115146554930359,-0.256386421395832,-0.351859065514588,-0.224651536843017,0.000681424484006243,0.165354980053653,0.625192207173297,0.275448123441511,0.0882492154224074,0.0205987551037973,0.134162222196737,5.71286224332315e-08,9.79021760746409e-05,5.72013225922126e-08
"GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION","Partial Rescue","No Side Effect",0.665810222999668,0.15425050496566,0.0761025625979785,-0.106586104912635,-0.0601619251646298,-0.32093774462482,-0.110335166124512,0.0028583638208838,0.111665850507336,0.428854963815242,0.269037231200208,0.657730532747339,0.0207473805440933,0.417385913195438,9.62637293261782e-07,0.0066464398976389,0.00380341769425583
"GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION","Full Rescue","No Side Effect",0.428142347427155,-0.0437917171055443,0.0946227128975543,-0.177793746852569,-0.0958232263112328,-0.351669011088872,0.076694907229882,0.00582865668948618,0.677819936454688,0.370631816213676,0.0952695910890801,0.520777475633263,0.0209890109092982,0.607055804502388,0.0282799817785348,0.193371689368075,0.0129122932038465
"GOMF_HISTONE_DEACETYLASE_REGULATOR_ACTIVITY","Full Rescue","No Side Effect",0.431734002201919,-0.00305896158811849,0.180142781542768,-0.247225387666543,0.0246644674478493,-0.422234619892189,0.00329556545464484,0.0413745085702031,0.98074996698667,0.158798369264042,0.0548574476604789,0.890590500566176,0.0212874360734317,0.98533471430607,0.0132649309050008,0.300198502025062,0.30490715402434
"GOBP_METHIONINE_METABOLIC_PROCESS","Full Rescue","No Side Effect",0.349504744215581,0.103084172050935,0.0770268452425863,0.0539245449228342,-0.140123754734633,-0.337468386211081,-0.415101498373861,0.0376450542108113,0.311322858737533,0.448474623070876,0.595224221659619,0.330322734448784,0.0213529575055079,0.00510146230252336,0.0313252632772021,0.539443740158076,0.93590108185616
"GOMF_MRNA_REGULATORY_ELEMENT_BINDING_TRANSLATION_REPRESSOR_ACTIVITY","Full Rescue","No Side Effect",0.299040181475895,-0.0746978863771762,0.0963165377613771,-0.0579510071629093,0.0762725952662465,-0.252694475497749,0.0384872403450013,0.000462502335302618,0.3275258752335,0.207975973522683,0.446769202744933,0.478765441139924,0.0214726494390619,0.720369646335717,0.000102667660355656,0.0652827152624354,0.000303417813691138
"GOBP_DETECTION_OF_BACTERIUM","Full Rescue","No Side Effect",-0.419948309314165,0.0259388559382229,-0.112204452562221,0.12105745464101,0.102862367186939,0.285511769720335,-0.120164083994843,0.0262313393916059,0.762896129378351,0.194875357148982,0.162422415679624,0.398819290480224,0.0216116083628828,0.324829036089097,0.0514511025354529,0.0989503199369563,0.00505718935192424
"GOMF_SUPEROXIDE_GENERATING_NAD_P_H_OXIDASE_ACTIVITY","Full Rescue","No Side Effect",-0.259234700817233,0.14943973500578,-0.0622900065865,0.114642977417086,0.0483458774703688,0.36930497231676,0.0576974029514735,0.0438651447993727,0.183002739167897,0.576536227991518,0.305537742045764,0.759020844392016,0.0218622776803197,0.714332711783327,0.613859152055431,0.694810969835764,0.475530805021711
"GOBP_TOLERANCE_INDUCTION","Partial Rescue","No Side Effect",-0.560415983193983,-0.070217232143753,-0.04642830974096,0.0457653975366147,0.127096143302697,0.186272774943935,0.0231640419522547,0.00781631232187549,0.215105179929256,0.410712742955671,0.417389080379387,0.114060433006239,0.0220696547773845,0.771095733655219,0.000182573900282615,0.00177543424565637,0.00025976969375366
"GOBP_METHIONINE_BIOSYNTHETIC_PROCESS","Full Rescue","No Side Effect",0.303024749768742,0.066376325525636,0.0240839596924691,0.0523353968616935,-0.14965266447655,-0.359165473817046,-0.469330675744159,0.0291363380670741,0.542703029802766,0.824960066528642,0.631053388063217,0.332964909435597,0.0224911741673432,0.00329784584923232,0.0847817902384336,0.801476777589204,0.371362200962616
"GOBP_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL","Partial Rescue","No Side Effect",0.688632979198886,0.0101939829382626,0.0980811089622746,-0.0196220257625893,-0.172229496521265,-0.225088364569717,-0.00416642188512322,0.00575602524960148,0.881371268707423,0.154515427558406,0.773976817471797,0.0784296815062417,0.0226319855410886,0.96559620611741,0.0007506186861667,0.000324912924319615,2.08848370126623e-05
"GOCC_INNER_KINETOCHORE","Full Rescue","No Side Effect",0.482983738439908,-0.145033213985968,0.142648390050182,-0.141541304103806,0.33234813781707,-0.451590982919062,-0.188793456109201,0.00602756644471276,0.292873195504114,0.300809268438941,0.30454283925289,0.0906883114941832,0.0228303795911737,0.332615800975412,1.89050849029033e-05,0.266729196765381,0.329999745519217
"GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS","Partial Rescue","No Side Effect",0.604369949874861,0.149238943976073,0.125008943778045,0.0151125799756623,-0.121322459609047,-0.346169320865133,-0.1248328592293,0.018090784764874,0.160006830879791,0.238071490707497,0.885930408544782,0.416702092269864,0.0229933878798274,0.403424916289399,0.00106150061404438,0.047245957348736,0.0104348556820907
"GOCC_POSTSYNAPTIC_SPECIALIZATION_INTRACELLULAR_COMPONENT","Full Rescue","No Side Effect",0.26699255766589,0.146546986142963,0.130085383596943,-0.171018334654437,-0.270381522001311,-0.267081112216327,0.101974406875329,0.0112587188699832,0.0757165141490965,0.113886293902033,0.0391099331298975,0.0216534127915604,0.0232351372424355,0.377392465609347,0.130158093655799,0.16933692697802,0.0363732892693513
"GOMF_P53_BINDING","Full Rescue","No Side Effect",0.229841747582637,-0.133560608746086,0.0891965358703149,-0.224488780462191,0.212103475692829,-0.267593152899151,-0.0109767557973396,0.0410753852216621,0.106664823420147,0.278376895222343,0.0077995696800702,0.0708173815934999,0.0237305178865923,0.924482498700336,0.00252525858143194,0.614366671855475,0.956075518355369
"GOMF_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE","Full Rescue","No Side Effect",0.441357654618876,-0.190525240244408,-0.0227243003494231,0.0024679675188957,0.203560727447411,-0.405655692936939,-0.416312286765906,0.0127264292645302,0.130778496290989,0.855630209056611,0.984233063966366,0.251693929727347,0.0245540067691451,0.0211729867354475,0.00334564881376104,0.933217150079384,0.858993190525782
"GOBP_POSITIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION","Full Rescue","No Side Effect",0.603895742990601,-0.0922539049829097,0.138592462860721,0.130102855528101,-0.182183850740919,-0.475446407215578,-0.45831999234914,0.0103619103864345,0.529196550288344,0.345510993416945,0.375650595597818,0.380333109330674,0.024555354382942,0.0299682443426264,0.0936003084883586,0.174130486246966,0.160615061697068
"GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING","Full Rescue","No Side Effect",0.526492030257821,0.160519060201121,0.0453951481185712,-0.00376960410045402,-0.214511229441454,-0.316242158543729,-0.20354077970346,0.019009025970734,0.103170023713049,0.641476431043052,0.969128587312856,0.123128128851303,0.0246181899980934,0.143094310965183,0.0061182552294476,0.138017241452595,0.0640480157245453
"GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","Partial Rescue","No Side Effect",-0.700400265654119,0.00147126234329303,-0.125891736352576,0.221301014315972,-0.0927075146074302,0.304387817753285,-0.0895383427376363,0.000962683254865398,0.987491364522583,0.18300903789694,0.0211217224093647,0.485723423481984,0.0247535329454949,0.500700579599501,2.84822258290515e-08,0.000252900472682507,6.69214528238996e-05
"GOMF_SCAVENGER_RECEPTOR_ACTIVITY","Full Rescue","No Side Effect",-0.398280127155549,0.134508328750858,-0.0138727630257913,0.191025081279675,-0.0988421745064648,0.171618567455065,-0.136773976547587,0.0278455735448672,0.0132776393972617,0.793299437608891,0.000598512515028189,0.189861679734646,0.0248013524099216,0.0714813549890186,0.00578308079277309,0.0671464420174674,0.00883471570621555
"GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_VIA_CHROMOSOMAL_DNA_CYTOSINE_METHYLATION","Full Rescue","No Side Effect",0.727078378323416,-0.0858472897790302,-0.197156609362222,-0.166573134306178,-0.0638586398338322,-0.34866055346987,-0.164159521871811,0.000803838970107329,0.426135124834697,0.0706858171833757,0.125266175678096,0.674923540363186,0.0248738746120171,0.28294741217899,0.00015597553047864,0.235178196694725,0.00943798055769061
"GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY","Full Rescue","No Side Effect",0.349322308083997,-0.0976690073538658,0.0855201001248261,-0.26293874065111,0.146293460953388,-0.382806243422947,-0.0211170466245084,0.00595854847659956,0.409688184172513,0.470066759365302,0.0291415437359059,0.382718847248002,0.0248819409685516,0.899418693455241,0.000873967322375184,0.66341291713587,0.585163236605798
"GOBP_RESOLUTION_OF_RECOMBINATION_INTERMEDIATES","Partial Rescue","No Side Effect",1.01078879050435,0.329962368090432,0.0669562413718652,0.157318007781911,-0.289857399930104,-0.33403476191221,-0.350665615006526,0.00298796224155684,0.00211200347668923,0.516853748587732,0.130765391213674,0.0504764758974564,0.0249281643921255,0.0188109258857057,5.08423764785652e-07,0.000378241196116783,9.33564655660887e-05
"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION","Full Rescue","No Side Effect",-0.356669287063245,0.0559069822508956,-0.0655010377667246,0.105687695195341,0.00917656787984332,0.207941593447955,-0.0229300801822283,0.0166614070567552,0.385621690410337,0.309972112885292,0.103725815670679,0.91954230802801,0.0250297688548303,0.800775005984077,0.0100965809685811,0.0587546528804535,0.0156672907514321
"GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION","Partial Rescue","No Side Effect",0.759371140497533,-0.108884181273195,0.0424599823103352,-0.131755623606834,0.0473667195353115,-0.349495257144176,-0.153887900050234,0.00256354889302422,0.31693628153502,0.695316389941854,0.226797449231138,0.757308341073767,0.0255205361972901,0.317240506519616,6.16408179202346e-05,0.00940692231338277,0.006533874840634
"GOBP_MIRNA_PROCESSING","Full Rescue","No Side Effect",0.377066266660505,-0.177773952972665,-0.0645281845961127,-0.115533040828715,0.169244865567694,-0.347010079560359,-0.245685118126565,0.00397317487555624,0.103335630020508,0.550505208180361,0.286696079044817,0.269938287563336,0.0259852504493137,0.111253014430638,0.00181134334120348,0.770444548176329,0.893284979492346
"GOBP_RECEPTOR_GUANYLYL_CYCLASE_SIGNALING_PATHWAY","Partial Rescue","No Side Effect",-0.664507723065545,0.0813778981034702,-0.063558208770258,-0.00261468603139108,0.0288421671483651,0.345146586282969,0.0537908197265526,9.48362892892417e-05,0.451341066329012,0.555996089217482,0.980647217969914,0.849951771861033,0.0265785421705894,0.724320381777985,1.72275263448763e-05,0.0029852121537894,1.97531700088725e-06
"GOBP_SERTOLI_CELL_PROLIFERATION","Partial Rescue","No Side Effect",0.681991051343119,-0.08543469389497,0.0323659668002318,-0.0795268713885122,0.163204954533838,-0.313181063472972,-0.214659108340731,0.00375306574163465,0.384039834970071,0.740893962749782,0.417580426919276,0.2408884013314,0.0266221826432044,0.124508483989936,3.40572513307496e-06,0.0141853384165196,0.0177499022154999
"GOMF_SH2_DOMAIN_BINDING","Full Rescue","No Side Effect",0.250987824345483,0.0041144960209922,0.130761783771568,-0.0071277230338075,-0.0443720786330713,-0.246946823274989,-0.0644295382801138,0.0436063629721237,0.957467303818831,0.0939260674035212,0.92639029301717,0.684436851323666,0.0266288661650833,0.555407981587008,0.0525440901467707,0.214923116344329,0.0987993870772946
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE","Full Rescue","No Side Effect",-0.264713845840793,-0.0588946244911353,-0.114998427793379,0.0749638353252631,0.095797440357951,0.194761263506818,-0.0388259049569857,0.0236022203304778,0.33659964795979,0.063396325430863,0.222397623823197,0.269664213896389,0.0271306020933317,0.653221287251224,0.0169103848229855,0.0524704946658121,0.0165447983364519
"GOBP_MAINTENANCE_OF_ORGANELLE_LOCATION","Full Rescue","No Side Effect",0.280986778321005,0.0495932030232561,0.0953320826633403,0.0700245877460957,-0.0868474489168578,-0.33725874994677,-0.311696993135052,0.0177512556188281,0.639328087719881,0.368848533113712,0.508545645925124,0.561899454470352,0.0271350021143403,0.0405526310576332,0.0290362364175434,0.726456908528753,0.724748426329965
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS","Full Rescue","No Side Effect",-0.371347212794358,0.0157155738374218,-0.109018998318695,0.0219330137880955,-0.0444898319710165,0.260688360812858,0.0644107329790533,0.0451101722899287,0.848063913773737,0.18698146912275,0.78920168357057,0.701466549083754,0.027664465395398,0.579159045862434,0.0077944007199925,0.144048351866413,0.0580523915311648
"GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY","Full Rescue","No Side Effect",0.226895642045945,-0.0421403996118439,0.0883432212873355,-0.0479815556331554,-0.0326214840096362,-0.316866729427226,-0.0995069743318461,0.036535717928779,0.673051532091805,0.377573245241163,0.630980978231922,0.817240262391759,0.0278202385173179,0.481670908668228,0.142793537185787,0.98748901788282,0.44432563701174
"GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS","Partial Rescue","No Side Effect",0.707904265048724,0.0914588623929102,0.0493677048896264,0.0720415505983939,-0.144449266507435,-0.280053780765989,-0.152523149069904,0.00283096558643278,0.302133896766649,0.576334374484192,0.415547138724845,0.24968047674197,0.0278875362839425,0.224481525023948,2.6890374512441e-05,0.00221927045623428,5.76847683500215e-05
"GOBP_ENDOCARDIUM_MORPHOGENESIS","Full Rescue","No Side Effect",-0.544250644493086,0.0222341509242494,-0.143780886883357,0.0970644697909583,0.166787740206248,0.378526615579756,-0.0832913789839667,0.0293645610621884,0.852599145567605,0.232276758034698,0.418500742389051,0.32623958434048,0.0283715916451561,0.622899835778343,0.0777382428849856,0.12431498232495,0.00843364327445553
"GOMF_HISTONE_H4K20_METHYLTRANSFERASE_ACTIVITY","Full Rescue","No Side Effect",0.449956697358547,0.157647207569791,0.10897577180941,-0.190058421458991,-0.167591820034652,-0.341863480813794,-0.0891018863154535,0.00514912524386267,0.148246492275533,0.315395785393594,0.0825290112540189,0.27530773119538,0.0284106654987358,0.560513602595504,0.00115464055131545,0.10888285094765,0.207138436120958
"GOCC_KATANIN_COMPLEX","Partial Rescue","No Side Effect",0.555148450148539,0.0489750481091933,0.147210305061831,-0.162317245204905,0.0214290780319129,-0.404518377603305,-0.20925330063553,0.00162347643272651,0.70233497180225,0.252978624523584,0.208037891513175,0.905824214643445,0.0286192093903071,0.25058226213467,2.84396917131154e-05,0.0462757292920089,0.219322418820629
"GOBP_RRNA_3_END_PROCESSING","Full Rescue","No Side Effect",0.427225511584677,0.131793683367533,0.198277507205312,-0.148743203857925,0.085855234545488,-0.396139293883927,-0.197318107437344,0.0033361221188387,0.296360554318559,0.11825495622433,0.239153012067383,0.629263074007029,0.0288772906466636,0.269193188539883,1.27382684445881e-06,0.0849243954757772,0.542098808781726
"GOBP_PLATELET_ACTIVATING_FACTOR_METABOLIC_PROCESS","Partial Rescue","No Side Effect",-0.533429852568732,-0.0198841088531896,-0.10271838722199,-0.116535925644027,0.131873412304505,0.263702760440219,0.18310307918616,0.021863297650633,0.812537948546145,0.223310861794775,0.167849796866727,0.268421336091496,0.0292389699239761,0.126157689134596,0.0144846453530704,0.030713408221851,0.0067581257177284
