"pathway","beta_FXS","beta_Drug_BAY","beta_Drug_BPN","beta_Drug_BP","beta_FXS_Drug_BAY","beta_FXS_Drug_BPN","beta_FXS_Drug_BP","p_FXS","p_Drug_BAY","p_Drug_BPN","p_Drug_BP","p_FXS_Drug_BAY","p_FXS_Drug_BPN","p_FXS_Drug_BP","combined_p_BAY","combined_p_BPN","combined_p_BP"
"GOMF_CHROMATIN_DNA_BINDING",-0.113742958861817,-0.0429143438053069,0.131912225891059,-0.124149560143946,0.149446921981017,-0.223670582005031,-0.0150190802337535,0.132981059438917,0.483930375262918,0.0343663822204635,0.0459964087963655,0.087969392781795,0.0118449172988127,0.862208202795004,0.920326790485417,0.00436223798453662,0.000450846786322931
"GOMF_NUCLEOSOME_BINDING",0.101464407490861,-0.0475750744717017,0.150435420223162,-0.231542829206484,0.13906619646271,-0.357815694113071,-0.0122576282429731,0.453827927300598,0.578138266734206,0.0821316598257579,0.00849652533776829,0.252371355260979,0.00423259525281906,0.919200173516843,0.13581018038305,0.412931173322439,0.271210122453929
"GOMF_NUCLEOSOMAL_DNA_BINDING",0.157586274509419,-0.0231363130234924,0.103244269767735,-0.222630013067862,0.0629714068483368,-0.222426028333391,0.105751956011948,0.373256337336741,0.739329228568645,0.1410092155575,0.0020913156237303,0.522443157915327,0.0266557138411529,0.284273266483913,0.223727474490534,0.812904394141842,0.80190828773886
"GOMF_PEPTIDYL_PROLINE_DIOXYGENASE_ACTIVITY",-0.705604874868564,0.068592081471752,0.068599882414108,-0.0629490490384662,-0.0715734176576298,-0.128524625801649,-0.0218503487293546,0.00783729223822979,0.284314862941184,0.28426061972108,0.325442738794704,0.428525580671185,0.1575075544887,0.808565231409631,1.87470597201168e-05,3.7785091555e-06,1.81113190331026e-06
"GOMF_PEPTIDYL_PROLINE_4_DIOXYGENASE_ACTIVITY",-0.618671007093884,0.120121683425079,0.105107559780138,0.0392253078480345,-0.174313497295007,-0.107779303067719,-0.0910367402787458,0.000603447589669198,0.079334941480644,0.123596504539952,0.562179602200108,0.0719926110414193,0.26196092754421,0.342651309122618,1.08254142388965e-09,1.80292229361993e-08,1.23856066418602e-09
"GOMF_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING",-0.0999570420042123,-0.114596606045176,0.165021877668152,-0.332041374742137,0.195127710547594,-0.305426698039402,0.07426410331827,0.308154288271512,0.24326235009249,0.0947512931647393,0.0011207463380582,0.161037439820774,0.0299985930842918,0.591286916232969,0.841758153598745,0.0135015823886862,0.000236434713344289
"GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",-0.192566792603268,-0.155763371741631,0.0615388438715097,-0.212103808247659,0.188189535656405,-0.206840306564427,0.0319982338863777,0.0684894130717949,0.138822087874713,0.555819678722086,0.0453764095819294,0.204988948426006,0.164143831580479,0.828334683888265,0.123317016649258,0.00114905231208175,0.00033560039603348
"GOMF_OPIOID_RECEPTOR_BINDING",-0.0625696573427349,0.0276978383073258,-0.102790201462903,-0.0230435275028495,-0.0311000706776386,0.131040587515921,0.167845291257553,0.837826331208703,0.750351291452812,0.240209142037013,0.791206019316789,0.800531026973607,0.289209827569769,0.175900269539115,0.819384282753958,0.905447042304561,0.775938642603254
"GOMF_G_PROTEIN_BETA_SUBUNIT_BINDING",-0.0312845488003873,0.0889022973436441,0.0316569673840233,-0.0725051147802423,-0.106708772063206,-0.0483423805693732,0.067161267313021,0.832254943219558,0.222897627153522,0.662553358874999,0.319192255011186,0.300069881787547,0.637531763404961,0.513112304421779,0.728759309618199,0.734717248958138,0.79583503878511
"GOMF_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX_BINDING",0.0326739182771325,-0.0943611533574276,0.157016577355266,-0.182092481945089,0.0576082038352711,-0.130477571097851,0.171488348132045,0.854479396978575,0.282645203950214,0.0762539739752065,0.040670416631947,0.641471859556132,0.29339050622025,0.168705796375996,0.980949807565833,0.728872959286026,0.897204311071772
"GOMF_ADENOSINE_RECEPTOR_BINDING",-0.109816122105477,0.105827239670907,0.150655730592964,-0.148978724172107,-0.133275318610357,-0.368356051327795,-0.0502113541005211,0.567037430928396,0.283455772438796,0.128636998475044,0.132864083054506,0.339022886417776,0.00990784606812153,0.717802889376252,0.451052444341141,0.0721359945347425,0.0897672593864552
"GOMF_ADRENERGIC_RECEPTOR_BINDING",0.123431879182566,-0.0142636327234438,0.187080541564486,-0.244423050481256,0.0042040555795844,-0.234218697133039,0.229038218501887,0.57990764933142,0.873676767288566,0.0404721096469321,0.00816487935334528,0.973563880874867,0.0686613575036745,0.0748410706282243,0.58857253360231,0.715856709308703,0.606204596554914
"GOMF_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING",-0.361687635085623,0.143698289457921,0.327917931705362,-0.306248860490072,0.0541858216937223,-0.0292145794080701,0.454298699487207,0.214845047253986,0.270257471833921,0.0137185647543484,0.0209443286593902,0.767722222864641,0.87344517798291,0.0156599227073218,0.529869934265443,0.809127575917014,0.412601296711024
"GOMF_BETA_2_ADRENERGIC_RECEPTOR_BINDING",-0.0612862149122248,-0.0771600167256688,0.104603198684947,-0.130528464251626,0.0731953142750826,-0.294851434124292,0.155893801695345,0.671859328024481,0.469984364354481,0.32822784594687,0.223487922617098,0.627519855323032,0.0540839756339009,0.303075363654388,0.643643766295052,0.074536354656354,0.798978998949256
"GOMF_ANGIOTENSIN_RECEPTOR_BINDING",-0.236123406151067,0.006551537173609,-0.0222249533164012,0.0498050708314254,-0.0488456587345362,-0.0679874874814936,-0.0489530836090639,0.21153549527619,0.933514739014815,0.777243333120028,0.526641022850656,0.660329778564271,0.541059843986195,0.659630899588606,0.0970605805284493,0.0517929150038362,0.160874077705548
"GOMF_HAPTOGLOBIN_BINDING",-0.117837478359731,0.256642221413879,0.0635985857438984,0.155251978924078,-0.00821059215536539,0.202870326085143,0.15033939871867,0.431909730277582,0.0685039119863846,0.647392550079163,0.266254238146852,0.966665948215149,0.303949707774294,0.445265526120241,0.376674282375041,0.314347395190059,0.203737069292497
"GOMF_HEMOGLOBIN_ALPHA_BINDING",0.137287263097172,0.0655843548130266,0.060245462909266,0.477841289537512,0.197467901789862,-0.0019626545842235,-0.208769514340475,0.416649057600641,0.697422779663675,0.720953670212316,0.00594903238066845,0.408780912239795,0.993431743743869,0.38263980853222,0.017124381585103,0.244172066225669,0.0155259484140576
"GOMF_CCR1_CHEMOKINE_RECEPTOR_BINDING",-0.25270575183038,-0.163922558730659,-0.125526055509846,0.0720597455583184,0.102694788582314,0.233831948708661,0.212684505019584,0.138783662894555,0.334525980223597,0.459233995941718,0.670485346869892,0.668095867662197,0.330381869983496,0.375679789050142,0.0625716315491985,0.39168480084838,0.849270522411552
"GOMF_CCR2_CHEMOKINE_RECEPTOR_BINDING",-0.477204676969117,0.0179403243256715,0.0941800386649622,0.281151243771163,-0.102875417053035,0.321778442646379,0.0105945563558656,0.0331706771454938,0.895512857815946,0.491374970335109,0.0430659786769293,0.594776766568695,0.0995901456991093,0.956262331397866,0.00359253441896756,0.751049712015898,0.336714236877916
"GOMF_CCR3_CHEMOKINE_RECEPTOR_BINDING",-0.465759880635859,-0.281755186688617,0.155513667122439,-0.018751038581514,0.438154887322463,-0.211250925311616,-0.270395704622102,0.0181128333646968,0.0197623240236668,0.191227151107083,0.873900840603728,0.0107328816622339,0.209089124419081,0.109361694346036,0.0615299876449004,0.0016229449674508,5.05725007812845e-06
"GOMF_CCR5_CHEMOKINE_RECEPTOR_BINDING",-0.252336600903638,-0.134746701628393,0.109089478788294,-0.113760448376486,0.110432619112348,-0.176995924525052,-0.0933908758254125,0.263666038473582,0.178621377458145,0.2749464209637,0.255122991811411,0.433400439894085,0.211094491489867,0.507343089030415,0.175490979984687,0.116824397725978,0.0244406338607968
"GOMF_CCR6_CHEMOKINE_RECEPTOR_BINDING",-0.244938322690034,-0.000447099397979529,-0.147814690678821,0.197314383055296,0.0520740237649046,0.469321759200747,0.0643976570186989,0.130524692406115,0.99757141187343,0.316312334973663,0.182439272895227,0.802113999365866,0.0268975815038892,0.756653874861938,0.218217723639313,0.625763503734836,0.914916847333203
"GOMF_D1_DOPAMINE_RECEPTOR_BINDING",-0.0224646498934582,-0.0975719505405828,0.23679513348707,-0.373728488845757,0.203357798494751,-0.144782703617207,0.308055826126936,0.935183899669923,0.326206936904317,0.0194029048384957,0.000349956266754136,0.149827642025374,0.303145099460404,0.0309384435072406,0.751149128580089,0.791238872098787,0.737281980106139
"GOMF_MELANOCORTIN_RECEPTOR_BINDING",-0.019085955822831,0.318087669575069,-0.19743227293275,0.303906282281669,-0.483757113723901,0.14322423279913,-0.347219521642053,0.932171411869725,0.0253319866733561,0.159742569975402,0.0323211566276846,0.0165178203430669,0.468080108748891,0.0817495926887312,0.395535145722438,0.736077571835069,0.774149852170982
"GOMF_TYPE_5_METABOTROPIC_GLUTAMATE_RECEPTOR_BINDING",0.163585122732543,0.071838205155264,-0.100465676797384,-0.0613089074405733,-0.195870986823121,-0.0453642526948906,0.0802475411070154,0.362536255644184,0.561482387324136,0.417403861091469,0.620087069388029,0.264765626797329,0.795200836625837,0.646319816046409,0.817817642914829,0.91764057142006,0.287773719554009
"GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_BINDING",0.041207340908635,-0.0914541779608972,0.206801865966745,-0.506211079910804,0.124695674262449,-0.127756913243188,0.540665655375004,0.878860412010796,0.484784151193632,0.117173608341896,0.000252808816445688,0.500526545150447,0.490109587557918,0.00467219189940021,0.77395326814476,0.642713881648885,0.770372617973425
"GOMF_OLFACTORY_RECEPTOR_BINDING",0.393083232976678,-0.0448563471661721,-0.0120006792137807,-0.0471918925328285,-0.125799809966146,-0.0579116635448735,0.0710649636206089,0.346478262318224,0.717331271176802,0.922801947206925,0.703310695575957,0.473510743949961,0.741000727109246,0.685105323603951,0.554323951112119,0.390281217034499,0.267678862561157
"GOMF_MEDIUM_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY",-0.0983608082542282,0.0271596404005804,-0.0885789735787897,0.0950370266656299,-0.172043125004337,0.0952181955566011,-0.186811010577593,0.474581044166174,0.83207453420634,0.490002536588068,0.459051254110184,0.343952741967058,0.59948061426797,0.304451978203274,0.073051416476451,0.499096355460281,0.161173343165351
"GOMF_VERY_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY",0.109546200101494,0.127388917870911,0.268057842581085,0.0226422057418523,-0.158506264644384,-0.406092539304536,-0.089692828582719,0.567958507984693,0.23557571444497,0.0143712989674066,0.832081998747489,0.296037208021485,0.00897870088341761,0.553079330022348,0.668212281535591,0.876280774427763,0.816357473583466
"GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING",-0.526971976111357,0.130652989149111,0.101264496513773,0.179941930299887,-0.220949738045337,-0.194840705739117,-0.150446399332539,0.0447954195560328,0.0235488036990244,0.0767295908218367,0.00219546542851841,0.00727675629765563,0.0172070413821576,0.0633188311050422,0.00131361859340062,0.00123765122484907,0.00961297166004611
"GOMF_INSULIN_LIKE_GROWTH_FACTOR_II_BINDING",-0.593870145806166,0.0466066121173274,0.153285449253966,0.129885093469529,-0.0589042568809813,-0.221482914352225,-0.0625226457397794,0.0319735748469774,0.382129351417405,0.00527016390328654,0.0170618031552942,0.434470612298076,0.00441765754935718,0.406931013832102,0.0017204989399899,0.00061765721403425,0.00647467136874438
"GOMF_THIOESTERASE_BINDING",-0.197202333092852,-0.00333764712122905,-0.00215934266472077,-0.260734196687754,-0.0526576250805308,-0.176418960755323,0.121087662644129,0.100865674246476,0.973385429510825,0.982779386181617,0.0112043887952421,0.709910241521592,0.215369135812574,0.393518255110281,0.026926152641851,0.00102421962828045,0.00324440302564617
"GOMF_MYOSIN_LIGHT_CHAIN_BINDING",0.232902070560985,0.217741284114634,0.139525960952344,0.209832395881795,-0.304971291150537,-0.426014851673207,-0.311775524384325,0.231525551305391,0.0533064762996392,0.211409112197909,0.062282072507128,0.0555680249983262,0.00836301062270427,0.0504896375088181,0.41671449927173,0.765129899411717,0.465324479127178
"GOMF_MYOSIN_HEAVY_CHAIN_BINDING",-0.123826833960528,0.0958680647407409,-0.0114621910539937,0.00378129357436115,-0.163779648237475,0.0948418634269865,0.0875710071767092,0.409601555022256,0.326394184259203,0.906220172658008,0.968997334751034,0.236664255426604,0.491488329581692,0.52517449515673,0.18077323571966,0.777690143467347,0.82067283373467
"GOMF_CLATHRIN_HEAVY_CHAIN_BINDING",-0.330830232463086,-0.136064759524173,0.0181358329590589,-0.421077973625397,0.201610920544595,-0.0938073951114178,0.302662320473319,0.00585922353906964,0.187825971711673,0.859659366530514,0.00011677130688386,0.167912657631096,0.518519714336259,0.040360855171792,0.0160605359513498,0.000225019979673364,4.56109422418206e-05
"GOMF_CLATHRIN_LIGHT_CHAIN_BINDING",0.655237232333579,0.0377021615482396,0.155044638045206,-0.214537002829488,-0.292237219260412,-0.334024230220564,-0.0387262107780355,0.00949974877343249,0.72363579495456,0.149237734939906,0.047687105972385,0.0561965872923299,0.0298088192934547,0.797263166993541,0.0304539557534775,0.0101054562324965,0.02993083250718
"GOMF_BILE_ACID_BINDING",0.1767886402218,0.0524527121388902,-0.0220535188125351,0.12735867740948,-0.205673865055822,-0.0227897527494249,-0.263931565515971,0.188622202219148,0.588979337593974,0.820110681143652,0.192176033872021,0.137260377758337,0.868013086388045,0.0579786549368839,0.852612274305681,0.298271549229814,0.751222799785534
"GOMF_DNA_INSERTION_OR_DELETION_BINDING",0.55013740664317,-0.0775878917668425,0.179810844971544,-0.228577465821748,0.101685760878577,-0.604850887319448,-0.326281887478421,0.0218469519828348,0.534140341343909,0.152500208942126,0.0703911518780213,0.564429076249004,0.0010418080503908,0.0678725670330243,0.00318479942368334,0.520542625413694,0.980651390947106
"GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",-0.140464020272266,-0.159023020022519,0.149184604856939,-0.365500302038543,0.32082173392725,-0.293482227106522,0.133830137231286,0.169544837516051,0.120671428408038,0.144955942235545,0.000591759466767591,0.0283097101567649,0.0442026049183667,0.352785059381622,0.832869476712026,0.00485356229876411,0.000232500803631045
"GOMF_SUMO_BINDING",-0.0980576815218906,-0.216792815252092,0.108211083614876,-0.261127388254512,0.479234768600003,-0.188156791997381,0.0973134132692729,0.562048098511073,0.037689959391264,0.293021918436248,0.0130068529173774,0.0015254668874762,0.197114054826304,0.502538165805694,0.310600438348148,0.272218012012944,0.106248061939693
"GOMF_SUMO_POLYMER_BINDING",0.283618597984914,-0.168579470859818,0.224904150843728,0.0417164792686176,0.244782113079288,-0.344955063952113,-0.274948422344623,0.284447854126214,0.130904266514502,0.0454337465346059,0.706040011952987,0.121107370436654,0.0305004780665218,0.082445250914503,0.133481240173657,0.495172949256362,0.833573461629575
"GOMF_ACROSIN_BINDING",-0.0333624900888923,-0.0160656874864848,-0.0927070408424248,0.258774491427521,0.269396818744417,0.315634887206134,-0.0500614623155148,0.841080476722726,0.916222898478149,0.544443557045914,0.0940222754861205,0.215231350470291,0.147455578033523,0.816741559216089,0.181674481344521,0.249726976600649,0.287010570734652
"GOMF_RIBOFLAVIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.240260190255312,0.0638172404390768,0.0437601496234599,0.183697899871573,0.101105269732645,-0.019585490266817,-0.293122270797958,0.289487452902685,0.611364827236235,0.727369056043625,0.146694479845052,0.569302454161313,0.912105781156133,0.102333905158115,0.720332021293751,0.304482450481434,0.0965630189637082
"GOMF_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING",-0.0980523014616169,-0.0473267017772284,0.0726464071372338,-0.0529916198724516,0.0934867406898808,-0.211685710199619,0.0014755748026415,0.461147730757876,0.575124864405539,0.390413601029428,0.530394637880447,0.434245553433719,0.0797176881509986,0.990127378834098,0.683248332299606,0.0622827951969124,0.239566018168555
"GOMF_OXIDIZED_DNA_BINDING",0.368075455432284,0.00138421048948849,0.215739071613498,-0.0249772829141445,0.0860060601128118,-0.502771575179968,-0.387535176617325,0.0142161719563198,0.98967593694172,0.0473069547987005,0.815423305563659,0.570213435503091,0.0014569353790554,0.0125946736630878,0.000561061575602426,0.539326037279434,0.736438751123627
"GOMF_MHC_CLASS_I_RECEPTOR_ACTIVITY",-0.267230118774106,-0.0369693367509072,-0.0970421902317068,0.145948228055457,-0.0995860148194576,0.0484522339705612,-0.0211667254162678,0.0456696495212,0.645953503880687,0.23027129057141,0.073320576174604,0.382658410061064,0.670262104368036,0.852348014249825,0.000510308130002079,0.00656403307770202,0.220190513201691
"GOMF_MHC_CLASS_IB_RECEPTOR_ACTIVITY",-0.0170577064304819,0.00244705527435313,-0.199277694304229,-0.0203240708331766,0.00801846470598209,0.302878002869329,0.0543514803780995,0.90077510558158,0.985450227056989,0.141121710121244,0.879621663406808,0.966296044908431,0.114247168691118,0.774636900125648,0.961298634662404,0.524107967978381,0.900593849195937
"GOMF_MHC_CLASS_II_RECEPTOR_ACTIVITY",0.434015741805049,-0.0706373114440314,-0.027172301666186,0.0137969613477421,-0.0793223481517422,0.0411971324549593,0.0918363452965885,0.0160926985003301,0.51116510709465,0.80016750292836,0.897710037660149,0.60163034522217,0.78611104703335,0.545721867404583,0.0590253925360055,0.00290191141486796,0.000334727947861522
"GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY",-0.0875232538961379,-0.200830751735174,-0.232358953750096,-0.0851470598045662,0.137406617215316,0.431641072175796,0.191557847000969,0.531607141918373,0.0870697919753842,0.0486497182387187,0.463683682244381,0.403366460604016,0.0104488691590755,0.245336808047912,0.270658343964983,0.414747774597043,0.890372465810719
"GOMF_MISMATCH_REPAIR_COMPLEX_BINDING",0.771976170901738,-0.123048133974628,-0.0444939662790501,0.0129930920487489,0.0476007773051349,-0.406637745137642,-0.637010567023829,0.000634084679553819,0.241691101668935,0.670493155570221,0.90105230006017,0.747478909818362,0.00759012146643593,5.78050966636998e-05,5.11622412043006e-06,0.0356873272409649,0.332724303044005
"GOMF_MUTLALPHA_COMPLEX_BINDING",0.68352941694534,-0.068797905456492,-0.0330702825534052,0.0409428958711997,-0.0850845704109034,-0.470457865054276,-0.658280782458978,0.0092475533679179,0.565437250336826,0.78209792593399,0.732071802803,0.615095462918226,0.00696378569688261,0.000237147914167842,0.00711976921083347,0.360399205561563,0.736625146320812
"GOMF_MUTSALPHA_COMPLEX_BINDING",0.800285792798373,-0.121896692580274,-0.0213729364685071,0.130071176057752,0.0456371296581071,-0.340121247630064,-0.722564262907355,3.83225691026051e-05,0.317255405817403,0.860237368333874,0.286168003499462,0.790392195006394,0.0511753789637205,8.18854493175924e-05,5.01386564140303e-07,0.00232028409391548,0.1491952888723
"GOMF_DEMETHYLASE_ACTIVITY",-0.14618972882727,-0.150766165985611,0.0704632793890784,-0.190497357764958,0.252894238733528,-0.148785021045816,0.023994133827514,0.382851897689426,0.135282708378731,0.481943739546854,0.0605303597328766,0.0775748513486063,0.29498705412123,0.865288815855895,0.780782265601672,0.156177125509637,0.048266600627023
"GOMF_HISTONE_H3K4_DEMETHYLASE_ACTIVITY",0.0178996958852648,-0.293700816327489,-0.131180671573804,-0.340639234592119,0.15821050731117,-0.196439312222368,-0.196655690466637,0.919713363125513,0.074886862359108,0.4213564153218,0.0397265610950854,0.4925727891896,0.394697749141002,0.394180379678569,0.503600088621523,0.078130491889092,0.00313445814511414
"GOMF_HISTONE_H3K9_DEMETHYLASE_ACTIVITY",-0.00311223816796846,-0.100474872241548,0.11952749868666,0.0322477273331029,0.21857901056803,-0.270060870420332,-0.259768241611421,0.98713090195578,0.444969774263965,0.364009841859019,0.805920601581128,0.241561013973954,0.14913341076388,0.164980222250433,0.540790609723446,0.413809072268521,0.219940109800655
"GOMF_DEOXYRIBONUCLEOTIDE_BINDING",-0.116064154871129,0.125830798477524,0.315529297504139,-0.378065237015511,-0.142832132695215,-0.33546541102896,0.38811139197509,0.618685246663278,0.298022548174833,0.0107633722833972,0.00251494391418156,0.402791021116516,0.0524084542118495,0.0255775926536374,0.549226691938041,0.540452697591049,0.633233750458285
"GOMF_GTPASE_ACTIVATING_PROTEIN_BINDING",-0.0233883877489991,-0.130970517259743,0.103037600077891,-0.28056649334798,0.145633358481184,-0.252465721491056,0.241128951205674,0.877885539311313,0.193160482475617,0.304649268411259,0.00651200330516227,0.304925065737706,0.0778743489501594,0.0918185937412494,0.952973295523448,0.242800355219772,0.671112283545943
"GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING",-0.269579810258419,0.150798963755033,0.149159935469464,-0.0386993893374177,-0.086791735501562,-0.126414294750199,0.104177397895408,0.0309320777590486,0.00436713134720901,0.0047820853981387,0.450053234885376,0.232661770515812,0.0841658674246254,0.153036134805121,0.03481407516203,0.0112727820963774,0.0361341550586934
"GOMF_STEROL_BINDING",-0.497338695447867,-0.10516197721175,-0.0458527400942334,-0.0712449471283565,0.228565571240583,0.0211111224721398,-0.00257182552870638,0.00229327907198445,0.0194109139169212,0.299121345832086,0.108891006758179,0.00048257602169228,0.734303902581348,0.967003132021712,7.86767373228008e-05,3.53437208130215e-08,1.63096312107972e-09
"GOMF_MEMBRANE_INSERTASE_ACTIVITY",-0.580291996427188,-0.215014946787483,0.169831069134898,-0.501331668850533,0.694720521514458,0.0263678808518375,0.343284216066806,3.40037743547455e-05,0.103426466857571,0.196609830205564,0.000273740641493738,0.0003533760786078,0.886538814277173,0.0667612606439385,0.439617508129327,0.00316628060779914,1.40391954715999e-08
"GOMF_BITTER_TASTE_RECEPTOR_ACTIVITY",0.178383351207425,-0.0133576078816444,-0.277890658693973,0.181292520495216,-0.042771166147898,0.275678193039668,-0.0721713046618368,0.267329349452243,0.895682348449632,0.00809447026241406,0.078970065029318,0.766632240691839,0.0594111203257804,0.61676174834591,0.417724108529351,0.242901434849162,0.0566825002608651
"GOMF_ACETYLCHOLINE_RECEPTOR_BINDING",-0.284599542742722,0.146779252571747,0.11763702019101,-0.189579646130251,-0.0759889946280655,-0.0256185499356704,0.406172880596038,0.154289614220031,0.161099567428237,0.259979075343449,0.071816525387416,0.60537305203333,0.861576962622154,0.00732094774241066,0.230962906738187,0.280610230589438,0.70319559940949
"GOMF_CALMODULIN_DEPENDENT_PROTEIN_PHOSPHATASE_ACTIVITY",-0.000608259788392343,-0.0815009365116868,-0.125315982165408,-0.370745696526625,0.137367118916516,0.0935841333631415,0.313590801653902,0.998476025275313,0.474478719861837,0.272851656531386,0.00176228736898093,0.394421396867202,0.56115053972292,0.0548580230036606,0.855284297019689,0.914995714416076,0.848800698565824
"GOMF_RIBONUCLEASE_P_RNA_BINDING",0.218065503656654,0.073221084590169,0.25342372800983,-0.269031920599916,0.219192461951115,-0.256537796675261,0.16043154947062,0.27381952692854,0.595613279625677,0.0697222801425233,0.054591245859672,0.263208529838729,0.191229950211666,0.4117057334423,0.00691106223899541,0.255382255804148,0.562445285380918
"GOMF_AMIDE_BINDING",-0.150954621091696,-0.0238072461217476,0.0641029436650539,-0.0738074479559499,0.0287563421328139,-0.0756158539703301,0.0454681574594976,0.00273995290825854,0.400097624487214,0.0260568064788606,0.010908153641692,0.471982405905793,0.0617965179227763,0.256966981531117,0.000170216847851228,2.87130644782277e-05,3.89872865760003e-06
"GOMF_MONOCARBOXYLIC_ACID_BINDING",-0.12486979620083,0.0330605515804053,0.0347189197686158,0.115084296506261,-0.0408762379017556,-0.0606054092275898,-0.13612534720372,0.319325229195642,0.416694216707131,0.393843571645856,0.00603580961359344,0.477382909363688,0.29334933782475,0.0204530497206335,0.239082763569904,0.181020380887717,0.195448724043478
"GOMF_DEHYDROASCORBIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.371940730177282,-0.12498909196298,-0.0658213844216742,0.0490296508367814,0.183556945785384,-0.0858014610377836,-0.324872800148144,0.0889181475752535,0.24201778053167,0.536126945350983,0.644671125053835,0.224596637836269,0.568402697086475,0.0338401757926181,0.0218250821962921,0.24052568504974,0.608700370408627
"GOMF_MAP_KINASE_PHOSPHATASE_ACTIVITY",-0.199256844564503,-0.0831678221654249,0.0859792640026946,-0.436881915819275,0.22313979640958,0.0291176295012701,0.564780497894877,0.208617068796784,0.310535629835035,0.294605995022286,1.33207884736948e-06,0.0570445574053771,0.800984464883578,7.31334006428734e-06,0.679801066431099,0.557934568629581,0.619338411970076
"GOMF_PROTEIN_LYSINE_DEACETYLASE_ACTIVITY",-0.0183655599803138,0.101808163671067,0.236205982208592,-0.369319434085949,0.16934610652303,-0.38614157799332,0.115887511688135,0.910064283000138,0.38364562348704,0.0461521214185302,0.00230572425361179,0.30609369059334,0.021878278646069,0.482674089550041,0.111465289673683,0.289290283558332,0.0870207681051762
"GOMF_RECEPTOR_SERINE_THREONINE_KINASE_BINDING",0.0135559849611151,0.21983088629443,0.04706311539927,0.203200287981905,-0.320534251899395,-0.060239118918111,-0.0271405685622296,0.910176583584064,0.00480299883748642,0.533012828887477,0.00882243174274873,0.00371223527952767,0.572481946779085,0.799063059127094,0.454671092302175,0.997398966917607,0.10379204705902
"GOMF_SIALIC_ACID_BINDING",0.352460334304742,0.0192280787425546,-0.0449567077520838,0.131325121876149,-0.0820437659793816,0.0719571054421672,-0.0745263006792394,0.0203977082795379,0.829033770325942,0.613947931683332,0.143760936778914,0.51537325552866,0.56816642945724,0.554470925953981,0.0228591415004211,0.00286859855054236,0.00130167843636377
"GOMF_STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR",-0.13906011254242,0.120029204383115,0.133291151877074,0.00570650344165652,-0.130787615433618,-0.10684134931704,-0.00834021390563827,0.279237138922821,0.0117329107339182,0.00540339761893501,0.902053584847706,0.0497105541007531,0.107034301808504,0.898794442871772,0.192924544835599,0.327766017334473,0.218184661075264
"GOMF_ATPASE_COUPLED_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0773184955442705,0.146832025036732,0.181205578225223,0.22526016919381,-0.283513315895246,-0.223775987827994,-0.0426523135538986,0.773852822067982,0.122733320158393,0.0580927363906679,0.0194361252504996,0.0366521502508438,0.096791894351,0.748910223361716,0.815753735631989,0.891510906624518,0.307605793619492
"GOMF_POLY_G_BINDING",-0.0482508357650985,-0.201488219421039,0.0684896973590506,-0.350459179119298,0.25135393347425,-0.376172480862848,0.0656537328763877,0.835424803367812,0.0897107448526265,0.559876920638511,0.00392717433482769,0.133396848280597,0.0263660717467281,0.69247797462442,0.994218779596237,0.110259506859988,0.135076278401416
"GOMF_DNA_POLYMERASE_ACTIVITY",-0.111185716718629,-0.0776616437594179,-0.0309029033512173,-0.248874577046835,0.144125007073861,-0.145532254678117,0.0250957210342001,0.288311549804969,0.431808465580754,0.753911103085514,0.0138261952708849,0.303175799738704,0.298521020818598,0.857103200560657,0.663759853048113,0.00517639084754392,0.00112971464437206
"GOMF_APOLIPOPROTEIN_BINDING",-0.0208834185357666,-0.165444653046502,-0.0721120989239133,-0.043031848047313,0.0432993705227894,-0.0835431245357931,-0.0949332219171397,0.901153640943915,0.0203715068703487,0.303186200580923,0.537779842028793,0.660839783919777,0.398281402225177,0.337545428886912,0.372715942632345,0.271226923202551,0.32217843802597
"GOMF_APOLIPOPROTEIN_A_I_BINDING",-0.522842930313585,-0.158916105366413,0.108657126868181,-0.00073975489606178,0.3412581714864,-0.136328534249899,-0.242031793194946,0.0823056951568946,0.229394232578743,0.409684251186109,0.995508710327318,0.070146046290157,0.464241160038069,0.195959310015337,0.178012192335669,0.0294328741692419,0.00245771397113512
